name,eng_name,type,gene,country,description,actors,avgRating,url,commentList,reviewList,createdAt,status,directors,duration,year,img
Lớp Học Cá Biệt,The Underclass,False,Phim Gia Đình - Học Đường,Thái Lan,"
Lớp Học Cá Biệt HD Vietsub, The Underclass
Lớp Học Cá Biệt là bộ phim tâm lý của điện ảnh Thái Lan, khai thác vấn đề nhức nhối trong học đường và vấn nạn phân biệt đối xử của học sinh. Nhân vật chính Papaeng, sẽ do Mewnich Nannaphas –  thành viên nhóm nhạc BNK48, thủ vai. Đây cũng là lần đầu tiên cô nàng thử sức ở lĩnh vực diễn xuất. Với hi vọng sẽ đem lại làn gió mới trong năm 2020.
Papaeng là một nữ sinh trung học ưu tú, tài năng, lại xinh đẹp. Đến một ngày, cô nàng bị bắt do gian lận trong kì thi. Vì vậy, liền bị đẩy từ lớp A xuống học lớp F- một “lớp cá biệt” quy tụ toàn các học sinh bất hảo nhất. Điều này khiến cô vô cùng chán nản, và khó có thể hòa đồng với các thành viên trong lớp.
Ở lớp F, Papaeng gặp băng nhóm “bất hảo” gồm 8 thành viên, dẫn đầu bởi nữ sinh cá tính tên Meen. Họ cũng chẳng ưa gì cô bạn học mới chuyển đến. Và bản thân Papaeng cũng cảm thấy không hứng thú. Papaeng luôn cho rằng mình ở tầng lớp trên. Và không thể nào ngang hàng với những thành phần “bất hảo”.
Không khí căng thẳng trong các mối quan hệ ở lớp ngày một lớn dần. Còn Papaeng thì dần dần bắt đầu thấy chán nản, mất đi động lực. Cô muốn tìm mọi cách để có thể thoát khỏi lớp F càng sớm càng tốt. Nhưng rồi, sau một vài phi vụ tình cờ, cô và các bạn đã dần dần hiểu nhau hơn. Và họ đề thấy rằng, đối phương không hề xấu như họ nghĩ. Hai bên cũng trao nhau cởi mở, đem đến cơ hội trở thành bạn học tốt của nhau.
 
","Nannaphas Loetnamchoetsakun,Praewa Suthamphong,Sumitra Duangkaew,Tanutchai Wijitvongtong,Tarisa Preechatangkit",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTQ0M3MyMjR2NHE1aTRwNWs0czRuNHozcjVsNTA2dTJ3NDg0ZjRxMm00ZjRjNHE1MzR1NXM1ajR0MmM0djU1NGwyNzQxNG8yaDVxNWs1cjRyMnE0NjR2NXEyNjRwMjE2NTRvNHY0aTV2NTE0NTR1MmIzaDQ5NHE0bDRsNDQzcTV2NTI2dDViNGg0aDR0NWg0OTRtbUlJMWY=,[],[],2016-05-18T16:00:00Z,ull 13 tập HD Vietsub,Lee Quang,55 phút/tập,2020,http://tv.phimmoi18.com/wp-content/uploads/2020/09/lop-hoc-ca-biet-14522-thumbnail-250x350.jpg
Nữ Gia Sư,I Fine Thank You Love You!,True,Phim Hài Hước,Thái Lan,"
Nữ Gia Sư HD VietSub, I Fine Thank You Love You!
Nữ Gia Sư là bộ phim tình cảm hài hước, xoay quanh chuyện tình yêu của cô nàng Pleng. Là một gia sư tiếng anh trẻ trung, xinh đẹp và yêu kiều. Bỗng một ngày, cuộc sống vốn bình lặng của cô bị khuấy động. Khi cô được một trong những học trò nhờ giúp đỡ để có thể chia tay bạn trai người Thái tên là Gym. Cùng lúc đó, Pleng rơi vào lưới tình với một học trò khác tên Pruek. Đó là một anh chàng đẹp trai, lãng mạn, xuất thân từ một gia đình danh giá. Câu chuyện tình yêu của họ chính là một thông điệp ý nghĩa. Cho thấy rằng vẻ đẹp của sự không hoàn hảo có thể vượt qua sự hoàn hảo.

","Bonnie Zellerbach,Popetorn Soonthornyanakij,Preechaya Pongthananikorn,Puttachat Pongsuchat,Sora Aoi,Sunny Suwanmethanont",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTQ0M3MyMjR2NHE1aTRwNWs0czRuNHozcjVsNTA2dTJ3NDg0ZjRxMm00ZjRjNHE1MzR3NXk1bzJmNGQ0aDVuMmo0cDRsMm40ZzV4NTA0dzJyMnA0YTR4NXI0bTVtNDM0cDJ0MmMzcjVrNTE2djVsNDkzZzRoNHA0bTRmNGM0cTV0NXg1bTUyazFjM0E=,[],[],2016-05-18T16:00:00Z,HD VietSub,Mez Tharatorn,117 phút,2014,http://tv.phimmoi18.com/wp-content/uploads/2020/09/nu-gia-su-14675-thumbnail-250x350.jpg
Tôi Là Người Hùng,I Am a Hero,True,Phim Phiêu Lưu - Hành Động,Nhật Bản,"
Tôi Là Người Hùng, I Am a Hero
Tôi Là Người Hùng có sự tham gia của đạo diễn Shinsuke Sato (từng đạo diễn Gantz. Libary War, Oblivion: Haruka and the Magic Mirror, Princess Blade). Kịch bản phim được đảm nhận bởi Akiko Nogi (Từng tham dự Libary War, Sayonara, Robinson Crusoe…). Phim từng được tham gia vào liên hoan phim Sitges tại Catalonia ở Tây Ban Nha.
Trong phim, nhân vật chính Hideo Suzuki của chúng ta (do Yo Oizumi thủ vai) vốn là 1 họa sĩ truyện tranh (chỉ là phụ tá thôi) và đang có cuộc sống vô cùng chật vật cả về đường sự nghiệp lẫn tình yêu. Cuộc sống của anh chàng cứ thế diễn ra 1 bí quyết thầm lặng cho tới một ngày lúc mà dịch bệnh zombie nổ ra khiến cả đô thị trở thành hỗn loạn
.

","Kôdai Asaka,Masami Nagasawa,Reika Kirishima",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTQ0M3MyMjR2NHE1aTRwNWs0czRuNHozcjVsNTA2dTJ3NDg0ZjRxMm00ZjRjNHE1MzQyNnM1YzR0Mmc0aDVuMmU0YjRsNGk0bzUyNG41czRrNGQ0cTJ6NTY0eDVwMjc0bDJwNGU0djV6NWw1eTVzMngycTI1M2o0ZDRzNGk0cjVoNHY1czVuNG80YzRwNWY0ZDRqNDk0UVB0Q1ln,[],[],2016-05-18T16:00:00Z,HD Vietsub,Shinsuke Sato,126 phút,2016,http://tv.phimmoi18.com/wp-content/uploads/2021/10/toi-la-nguoi-hung-22117-thumbnail-250x350.jpg
Lãng Khách Kenshin: Khởi Đầu,Rurouni Kenshin: Final Chapter Part Ii - The Beginning,True,Phim Phiêu Lưu - Hành Động,Nhật Bản,"
Lãng Khách Kenshin: Khởi Đầu, Rurouni Kenshin: Final Chapter Part Ii – The Beginning
Lãng Khách Kenshin: Khởi Đầu Kenshin là một tay sát thủ đáng sợ mang tên Battosai. Nhưng sau khi gặp cô gái hiền lành Yukishiro Tomoe, cuộc đời anh bắt đầu thay đổi.

","Kasumi Arimura,Kentez Asaka,Kinari Hirano,Masanobu Andô,Mayu Hotta,Takahiro Fujimoto,Towa Araki,Wataru Ichinose,Yôsuke Eguchi",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTQ0M3MyMjR2NHE1aTRwNWs0czRuNHozcjVsNTA2dTJ3NDg0ZjRxMm00ZjRjNHE1MzR1NWU1aDRmNHAycjVhNDE0NzQ4NG8ycTVtNXQ1cTRlNGY0ajQwNGc0cDVqNHI1bDJhNGE0eTV5MzA2aDVuNHQyczJuMm80YjRwNHA0aTV5NTM0MjRxMmIzaTRuNW40ZjRpNDEzZzR1NTE2djVmNGY0ajRpNHU1ZTRPZzRWT0M=,[],[],2016-05-18T16:00:00Z,HD Vietsub,Keishi Ohtomo,137 phút,2021,http://tv.phimmoi18.com/wp-content/uploads/2021/10/lang-khach-kenshin-khoi-dau-21638-thumbnail.jpg
Thám Tử Lừng Danh Conan: Thám Tử Lừng Danh Bị Teo Nhỏ,Detective Conan Episode One: The Great Detective Who Shrank,True,Phim Hoạt Hình,Nhật Bản,"
Thám Tử Lừng Danh Conan: Thám Tử Lừng Danh Bị Teo Nhỏ, Detective Conan Episode One: The Great Detective Who Shrank
Thám Tử Lừng Danh Conan: Thám Tử Lừng Danh Bị Teo Nhỏ là tập đặc biệt dài 2 tiếng phát sóng vào 09/12/2016 tại Nhật, kỷ niệm tròn 20 năm, anime Thám Tử Lừng Danh Conan được phát sóng. Nội dung của tập đặc biệt này sẽ tái hiện lại quá trình Shinichi bị bọn Tổ Chức Áo Đen cho uống loại thuốc khiến cơ thể Shinichi bị teo nhỏ, ngoài ra còn kể chi tiết về lý do tại sao Ran và Shinichi quyết định hẹn hò tại công viên Tropical Land.

","Kappei Yamaguchi,Minami Takayama,Wakana Yamazaki",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTQ0M3MyMjR2NHE1aTRwNWs0czRuNHozcjVsNTA2dTJ3NDg0ZjRxMm00ZjRjNHE1MzQyNmw1NDRsNHAyMDZuNGwyZzRsNGg0bTUyNGo1ODRrNGU0cTJpNWs0djU1NHc1bDJxNGg0ZTVxNTE0MDZzNHQyZjRuNGo0ZDRzMjc0ZTV1NXE1eTM1NGg0cDIwNjc0ZjRwMmU0YjR1NTI0ejU4NG00cjJ1MjA0bzRtNW00NDY1NG80dTIyNDA0ajR1NWU0dDRpNGc0NjNqNG00bjR0NW81cjVxNWc0bjRkNG1vRU94cA==,[],[],2016-05-18T16:00:00Z,HD VietSub,Yasuichiro Yamamoto,90 phút,2016,http://tv.phimmoi18.com/wp-content/uploads/2021/10/Detective-Conan-Episode-One-The-Great-Detective-Who-Shrank-250x350.jpg
Doraemon: Nobita Và Đảo Giấu Vàng,Doraemon: Nobita's Treasure Island,True,Phim Hoạt Hình,Nhật Bản,"
Doraemon: Nobita Và Đảo Giấu Vàng, Doraemon: Nobita’s Treasure Island
Doraemon: Nobita Và Đảo Giấu Vàng “Tớ sẽ tìm ra hòn đảo kho báu!”. Quyết tâm thực hiện kế hoạch sau khi hùng hồn tuyên bố với nhóm bạn Jaian, Suneo và Shizuka, cùng “Bản đồ truy tìm kho báu” của Doraemon. Nobita tìm thấy một hòn đảo mới đột nhiên xuất hiện giữa Thái Bình Dương. Nobita cùng với mọi người bắt đầu chuyến phiêu lưu hướng tới đảo kho báu trên con tàu mang tên “Vầng hào quang Nobita”. Thế nhưng, chưa kịp cập bến, cả nhóm đã bị hải tặc tấn công.
Trong lúc chống trả lại kẻ địch, Shizuka đã bị hải tặc bắt cóc lên tàu của chúng! Sau khi chạy thoát khỏi đám hải tặc, nhóm bạn Nobita tình cờ gặp cậu bé Flock trôi dạt trên biển cùng con vẹt robot tên Quiz. Flock vốn là một thợ cơ khí vừa trốn thoát khỏi tàu của lũ hải tặc, cậu biết được bí mật quan trọng của hòn đảo kho báu! Liệu Nobita cùng những người bạn có thể giải cứu Shizuka khỏi tay bè lũ hải tặc xấu xa và khám phá ra bí mật ẩn giấu trên hòn đảo kho báu đang ngủ yên hay không!?

","Megumi Ohara,Subaru Kimura,Tomokazu Seki,Wasabi Mizuta,Yumi Kakazu",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTQ0M3MyMjR2NHE1aTRwNWs0czRuNHozcjVsNTA2dTJ3NDg0ZjRxMm00ZjRjNHE1MzRtNXM1bDQ5NDk0dDVoNGU0cDJlNGk0aDVxNXo1ODRyMnM0NjQwNDk0aTVqNDM0NzRmNGE0eTV5MzI2aDVsNGY0bzJtNDY0bTRzMnMyeTN6NW41djVwNGQ0bTQxNHIybjI3M2U0YTQwNnc1dDU4M2o0bDRwNHY1ZDRxNWg0djVmNGY0WVRYOUp0,[],[],2016-05-18T16:00:00Z,HD VietSub,Kazuaki Imai,109 phút,2018,http://tv.phimmoi18.com/wp-content/uploads/2021/09/Doraemon-Nobitas-Treasure-Island-1-250x350.jpg
Chuyện Phi Lý,Kan Eguchi,True,Phim Hài Hước,Nhật Bản,"
Chuyện Phi Lý HD Vietsub, The Fable
Chuyện Phi Lý là một bộ phim về là sát thủ huyền thoại. Anh chưa bao giờ thất bại, luôn ra tay nhanh nhẹ, gọn lẹ, mỗi phát đạn đều giết chết mục tiêu. Không bao giờ có hành động thừa, sau nhiệm vụ cuối cùng. Nhóm họ bao gồm: Boss, The Fable và Yuko phải ẩn mình trong 1 năm. Thời gian để mọi thứ trở lại bình thường.

","Fumino Kimura,Jun'ichi Okada,Mizuki Yamamoto",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTQ0M3MyMjR2NHE1aTRwNWs0czRuNHozcjVsNTA2dTJ3NDg0ZjRxMm00ZjRjNHE1MzRsNWw1bzR4NDk0dTVuMmc0YzQ5NG8ycjU2NjA0cjQ3NG00cTI0NHEyMDY5NDA2bTRiNHI0eTMyNDM0ajRsNGY0bzRoNGo0NzNrNGk0eDV3NXE1bTVnNGw0ajRwNXlkR0dSbQ==,[],[],2016-05-18T16:00:00Z,HD Vietsub,Kan Eguchi,123 phút,2019,http://tv.phimmoi18.com/wp-content/uploads/2021/03/chuyen-phi-ly-18114-thumbnail-250x350.jpg
Vòng Luân Hồi,Sadako,True,Phim Kinh Dị,Nhật Bản,"
Vòng Luân Hồi HD Vietsub, Sadako
Vòng Luân Hồi là bộ phim kinh dị của Nhật Bản kể về cuộc đời của Mayu ( Elaiza Ikeda ). Cô là một nhân viên tư vấn tâm lý tại một bệnh viện. Cô bắt đầu tư vấn cho một cô gái ( Himeka Himejima ) được cảnh sát bảo vệ. Cô gái không nhớ bất cứ điều gì kể cả tên của chính mình. Những vụ án bí ẩn bắt đầu xảy ra vào khoảng tháng Năm. Trong khi đó, em trai của Mayu là Kazuma ( Hiroya Shimizu ) là một Youtuber. Anh ta muốn có nhiều người xem hơn và quyết định lẻn vào một địa điểm bị thiêu rụi, nơi 5 người đã chết.

","Aimi Satsukawa,Mizuki Yamamoto,Tina Tamashiro",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTQ0M3MyMjR2NHE1aTRwNWs0czRuNHozcjVsNTA2dTJ3NDg0ZjRxMm00ZjRjNHE1MzQ0NnM1aDRmNHAyczVuNDE0aTRsMmI0dTVxNTA0cjQ3NG00cTI0NHEyMDY5NDA2bTRiNHI0eTMyNDM0ajRsNGY0bzRoNGo0NzNrNGk0eDV3NXE1bTVnNGw0ajRwNUdYa2xzWQ==,[],[],2016-05-18T16:00:00Z,HD Vietsub,Kôji Shiraishi,99 phút,2019,http://tv.phimmoi18.com/wp-content/uploads/2021/02/vong-luan-hoi-17802-thumbnail-250x350.jpg
Ngạ Quỷ Vùng Tokyo,Tokyo Ghoul,True,Phim Khoa Học - Viễn Tưởng,Nhật Bản,"
Ngạ Quỷ Vùng Tokyo HD Vietsub, Tokyo Ghoul
Ngạ Quỷ Vùng Tokyo là bộ phim hành động viễn tưởng với đề tài thú vị về ma cà rồng. Xoay quanh câu chuyện của anh chàng  sinh viên đại học Ken Kaneki. Vốn dĩ là một chàng trai bình thường, hiền lành và mê đọc sách. Biến cố xảy ra khiến cuộc đời anh hoàn toàn thay đổi.
Một ngày nọ, anh bị Rize – một cô ả ma cà rồng chuyên ăn thịt người tấn công. Thật may mắn khi có một khung thép bất ngờ rơi xuống người Rize. Anh được đưa đến bệnh viện và may mắn thoát chết. Tại đây, Ken được ghép tạng một phần từ Rize. Và chính thức trở thành nửa người nửa ma cà rồng. Anh buộc phải chấp nhận sự thật nghiệt ngã này. Vật lộn để thích nghi với cơ thể và những khả năng mới. Đồng thời đối phó với kẻ thù, trong khi luôn phải giữ kín bí mật này với những người khác.

","Duncan,Fumika Shimizu,Hiyori Sakurada,Kenta Hamano…,Masataka Kubota,Minosuke Bandô,Nobuyuki Suzuki,Seika Furuhata,Shôko Aida,Yû Aoi",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTRwNDMzMjRzMjQ2cjQ1Nm0yYTRyNHM1dDVpNXY1djR1MjY0aDRpNHQycTRxMmE0OTRwNTU0ajRhNDk0MzZ2Mjg0dzJhNDc0czUwNjI0djNsNGg0dTR1NXIyczRjNHg1bDRpNHYyMzQxNDU0YjR0Mmw0ajR1MjgzYTRqNDQzMTRCZ3psZzU=&sub=http://topphimmoi.net/wp-content/uploads/2020/03/Tokyo.Ghoul_.2017.srt,[],[],2016-05-18T16:00:00Z,HD VietSub,Kentarô Hagiwara,119 phút,2017,http://tv.phimmoi18.com/wp-content/uploads/2020/01/nga-quy-vung-tokyo-7869-thumbnail-250x350.jpg
Gái Đến Thì,The Fruit Is Swelling/Gái Mới Lớn/Trái Chín Thì Hái,True,Phim 18+,Hồng Kông,"
Gái Đến Thì HD Vietsub, The Fruit Is Swelling
Gái Đến Thì là bộ phim 18+ Hồng Kong do đạo diễn Tiền Văn Kỷ thực hiện. Phim xoay quanh câu chuyện 1 cô bé chỉ 8 tuổi gặp cơ duyên kỳ diệu bỗng chốc sau một đêm đã biến cô bé thành gái trưởng thành 18 tuổi. Và với suy nghĩ của một đứa bé nhưng với thân hình của người lớn, cô bé bắt đầu trải nghiệm tình dục với nhiều người đàn ông khác nhau.

","Chung Trân,Hồng Hiểu Vân,Thư Kỳ,Từ Cẩm Giang,Uyển Quỳnh Đan,Vương Triệu Kỳ",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTQ0M3MyMjR2NHE1aTRwNWs0czRuNHozcjVsNTA2dTJ3NDg0ZjRxMm00ZjRjNHE1MzRwNWU1YzR0Mjg0bDVnNGwybzQ4NGM0MDQxNmc1bjRyMnYycTJ5NWE0ejVxNG41aTRyMnkyMDRnNHU1bjVzNG40aDQzM2k0bDRyNGo0bDVwNXY1cTVpNGg0cVNOR2du,[],[],2016-05-18T16:00:00Z,HD Vietsub,Man Kei Chin,90 phút,1997,http://tv.phimmoi18.com/wp-content/uploads/2021/08/gai-den-thi-18424-thumbnail-250x350.jpg
Nhục Bồ Đoàn 3: Đại Nội Mật Thám Linh Linh Tình Dược,Yu Pui Tsuen III,True,Phim 18+,Hồng Kông,"
Nhục Bồ Đoàn 3: Đại Nội Mật Thám Linh Linh Tình Dược HD Vietsub, Yu Pui Tsuen II
Nhục Bồ Đoàn 3: Đại Nội Mật Thám Linh Linh Tình Dược phim 18+ cổ Trang của điện ảnh Hồng Kong sản xuất năm 1996. Phim xoay quanh một tên mật thám của nhà Minh có biệt danh là 000, hắn ta nhận được nhiệm vụ từ cấp trên điều tra về việc một tửu lầu có khách bị đầu độc bởi nha phiến. Tuy nhiên khi đến đây điều tra tên mật thám này chưa nắm rõ ràng chứng cứ thì lại biết rõ từng người kĩ nữ làm việc tại đây. Cho đến một ngày khi cô giúp việc bị mù tình cờ nghe được chuyện thuốc độc trên. 000 đã rũ bỏ gái gú để điều tra nhằm lập công rồi sau đó quay lại mua lại lầu xanh này.

","Dương Ngọc Mai,Hà Gia Câu,Hồng Hiểu Vân,Huỳnh Nhất Phi,Lâm Thượng Nghi,Quan Bảo Tuệ,Từ Cẩm Giang",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTQ0M3MyMjR2NHE1aTRwNWs0czRuNHozcjVsNTA2dTJ3NDg0ZjRxMm00ZjRjNHE1MzR3NWw1bzRiNHAyaTVoNGwyODRmNDQ0dDUyNDY0czJhNDc0ZTQwNGo0dzVkNDM0ZDQ3NHQ0eTN4NW81aDVrNHQyZjRiNGo0ZTRzMmY0bTV1NXE1eTNuNGg0aTRvNW4yNDRwNGY0NjQwNDE2ZzVuNHIydjJxMnk1YTR6NXE0bjVpNHIyeTIwNGc0dTVuNXM0bjRoNDMzaTRsNHI0ajRsNXA1djVxNWk0aDR1SnhiajY=,[],[],2016-05-18T16:00:00Z,HD Vietsub,Lê Khải Cường,97 phút,1996,http://tv.phimmoi18.com/wp-content/uploads/2021/08/nhuc-bo-doan-3-dai-noi-mat-tham-linh-linh-tinh-duoc-18417-thumbnail-250x350.jpg
Sóng Dữ 2,Shock Wave 2,True,Phim Phiêu Lưu - Hành Động,Hồng Kông,"
Sóng Dữ 2 HD Vietsub, Shock Wave 2
Sóng Dữ 2 là phần tiếp theo của bộ phim Shock Ware 2017. Phim có nội dung và các nhân vật mới. Trong phim, Lau vào vai một cựu sĩ quan xử lý bom rơi vào trạng thái hôn mê trong một vụ nổ. Nó trở thành nghi phạm hàng đầu của một vụ tấn công khủng bố. Sau khi bị bắt, anh ta trốn khỏi nơi giam giữ. Anh ta như một kẻ chạy trốn để chứng minh mình vô tội. Mời các bạn đón xem.

","Alvin Lam,Calvin Choi,Esther Koo,Lưu Đức Hoa",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTQ0M3MyMjR2NHE1aTRwNWs0czRuNHozcjVsNTA2dTJ3NDg0ZjRxMm00ZjRjNHE1MzQxNnM1aDRmNHAyazVuNGwydTJsMm40ZzV4NTA0dzJyMnA0YTR4NXI0bTVtNDM0cDJ0MmMzcjVrNTE2djVsNDkzZzRoNHA0bTRmNGM0cTV0NXg1bTV3NFN5MXM=,[],[],2016-05-18T16:00:00Z,HD Vietsub,Herman Yau,120 phút,2020,http://tv.phimmoi18.com/wp-content/uploads/2021/03/song-du-2-17955-thumbnail-250x350.jpg
Hành Trình,Double World,True,Phim Cổ Trang - Thần Thoại,Hồng Kông,"
Hành Trình HD Vietsub, Double World
Hành Trình – bộ phim võ thuật cổ trang mới của Hồng Kông. Lấy bối cảnh 10 năm sau cuộc chiến không hồi kết giữa 2 vùng đất Bắc Yên và Nam Triệu. Cho đến khi vua mới của Bắc Yên đăng cơ. Tham vọng của tân đế đã đẩy đại địa Trung Châu một lần nữa chìm trong máu tanh. Lúc này, triều đình Bắc Yên tổ chức đại hội võ lâm tại Phượng Hoàng Thành. Nhằm mục đích chọn ra những người tài giỏi nhất để đảm nhận vị trí thống soái. Đông Nhất Long và 2 người khác trong tộc được cử đi tham gia đại hội lần này. Cậu hạ quyết tâm dành thành tích cao để khẳng định bản thân.

","Chenhan Lin,Henry Lau,Peter Ho",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTQ0M3MyMjR2NHE1aTRwNWs0czRuNHozcjVsNTA2dTJ3NDg0ZjRxMm00ZjRjNHE1MzRxNWU1aDRnNHAyMDZrNDk0aTQ4NG8yejVpNXY1czJ2MnIybzRrNW40MzY5NDA2bDJ2MncyZzRyNW41MTZtNG00NDNmNGs0cTRuNGI0bTV0NXY1czVjNFRlTUZjSA==,[],[],2016-05-18T16:00:00Z,HD VietSub,Teddy Chan,90 phút,2020,http://tv.phimmoi18.com/wp-content/uploads/2020/10/hanh-trinh-15072-thumbnail-250x350.jpg
Phi Phân Thục Nữ,The Lady Improper,True,Phim Tâm Lý - Tình Cảm,Hồng Kông,"
Phi Phân Thục Nữ HD VietSub, The Lady Improper
Phi Phân Thục Nữ là bộ phâm tâm lý tình cảm, đánh dấu màn hợp tác của Thái Trác Nghiên và Ngô Diệc Phàm. Kể về một cô gái tuy đã kết hôn đã 4 năm. Nhưng thật ra vẫn còn là một trinh nữ. Đến một ngày kia, cô bị mất việc. Sau đó, cô quyết định về làm việc tại nhà hàng của cha mình. Và tại đây, cô đã gặp một người đàn ông và bị anh ta thu hút.

 
 
","Alex Tak-Shun Lam,Ashina Kwok,Charlene Choi,Cynthia Ho,Deep Ng,Jeana Ho,Ka-Ki Sham…,Kang Ren Wu,Kwok Keung Cheung,Tony Liu",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTQ0M3MyMjR2NHE1aTRwNWs0czRuNHozcjVsNTA2dTJ3NDg0ZjRxMm00ZjRjNHE1MzR5NWw1YzR0Mms0bzUzNGU0cDJrNGI0MDZrNTA0bDRyNHIycDRnNWw0MjR0MjM0ajRiNHI0ejVpNXk1MTR3MnYyNjNnNGM0cjRtNGg0ZTR0NXg1eDVqNGc0ZDR0NWY0ZjRkNGt3eERoYw==,[],[],2016-05-18T16:00:00Z,HD VietSub,Tsui Shan Tsang,108 phút,2019,http://tv.phimmoi18.com/wp-content/uploads/2020/09/phi-phan-thuc-nu-14805-thumbnail-250x350.jpg
Cuồng Thú,Kuang shou,True,Phim Phiêu Lưu - Hành Động,Hồng Kông,"
Cuồng Thú HD Thuyết Minh, Kuang shou
Cuồng Thú – một bộ phim hành động vô cùng được yêu thích của Hồng Kông. Được đánh giá là bom tấn năm 2017. Phim là câu chuyện huynh đệ tương tàn, cùng sự tham gia của cảnh sát và bọn cướp, bởi sự cám dỗ của tiền bạc.
Đó là cảnh sát trưởng Tung trong hành trình truy bắt Shawn Yue.
Đó là Shawn Yue với nỗ lực truy tìm vàng trên biển.
Đó là Blackie đang lẩn trốn trong một chiếc tàu du lịch sòng bạc trên biển.
Đó là Shing – kẻ đã nhẫn tâm giết cha nuôi của mình. Trong cuộc đấu tranh dành quyền lực của giới buôn lậu. Rồi cũng mất luôn số vàng được chia của mình.

","Cecilia So,Janice Man,Jin Zhang,Ka Tung Lam,Kwok Cheung Tsang,Shawn Yue,Tai-Bo,Yue Wu",4,http://lb.topphimhd.info/motphimmoi.php?url=cDV6NXI0bTRwNDMzMjRzMjQ2cjQ1Nm0yYTRyNHM1dDVpNXY1djR1MjY0aDRpNHQycTRxMjA2NjYwNjI2NzR5Mms0ejVyMnUyMTMyNG80NzRuNTI0bTNyNDc0ajRtNWkyNzRzMjE2ODRsNHU0ejNxNXc1ODRhM2M0ZjQzM3QyQjFOZzF5&sub=,[],[],2016-05-18T16:00:00Z,HD Thuyết Minh,Jonathan Li,101 Phút,2017,http://tv.phimmoi18.com/wp-content/uploads/2020/02/cuong-thu-8672-thumbnail-250x350.jpg
